entity,title,body
node,no card.dismiss() method,"I'm trying to use the Welcome Card, but it seems to be only swipe-to-dimiss.

```
WelcomeCard welcomeCard = new WelcomeCard(context);
welcomeCard.setDismissible(true);
welcomeCard.dismiss();
```

Android Studio refuses the `.dismiss()` method and it will not compile, either. The button to dismiss on the Welcome Card also does not work, I assume because it made a call to `.dismiss()`
"
node,Consider adding ability to momentarily pause 6-digit code from refreshing while entering it,"Please note that the code in this repository is an open source fork of the app in the Play Store, so **there is no guarantee that both apps will be in sync**. Please check which version of the app your bug applies to below.

- [x] This feature request applies to the app downloaded from the [Play Store][playstore].
- [ ] This feature request is for the [Github version][opensource] of the app.

The Google Authenticator app is maintained by a small group of 20%-ers within Google. Although we'd love to give the app some more love, engineers need to allocate limited cycles to many competing priorities. Please check the box below to make sure that we're on the same page.

- [x] I have acknowledged that filing this feature request does not obligate Google to implement my specific request.

## Feature Description

I'd like a feature in the Authenticator app that lets me *pause* the refreshing of a 6-digit code as I enter it during the sign-in process. I would like this feature because:

* I commonly enter the 6-digit codes on another device (so I can't easily copy/paste the codes from my phone)
* often the 6-digit code changes as I am entering it, causing me to start over and wish for a feature like this
* I misjudge how long it takes to memorize and copy a 6-digit random number
* I am usually too impatient to wait for the next code and believe in my ability to type fast (see previous bullet)
* even with enough time, it is still unpleasantly stressful to enter a 6-digit random number under time pressure

The ability to momentarily pause the number-refreshing addresses these issues. Won't the numbers be stale sometimes? Yes, but as long as I am within the grace period that's OK, and the app could show me how old a code is without erasing it from sight.

Here is how I see it working (though I would happily welcome any implementation):

1. you tap the code you want
2. the code is shown in full-screen (bonus: it's easier to see!)
3. when the code expires, it's not erased. Instead, the app indicates that it's stale.

![Screenshot 2020-07-16 at 2 19 42 PM](https://user-images.githubusercontent.com/153497/87708991-939d1a80-c771-11ea-8ad4-9dc1085e29f3.png)


### Why is it important?

This is important because millions of people manually enter Authenticator codes onto other devices daily, and doing so under time pressure is 1.) stressful, and 2.) often leads to wasted time and effort if the number expires or is about to expire.

This would be a simple, secure, and intuitive addition to an already great app that could relieve people of the unneeded time-pressure of using 2-factor authentication.


[playstore]: https://play.google.com/store/apps/details?id=com.google.android.apps.authenticator2
[opensource]: https://github.com/google/google-authenticator-android
[pr]: https://github.com/google/google-authenticator-android/blob/master/CONTRIBUTING.md
"
node,Dockerfile Experiment,"Hi there,

Here is a single commit for #44 . This fixes #39 

Feedback addressed, let me know if there is anything else you'd like!

Cheers,
Jeffry"
node,Always set locale to english when running git,"Fixing problem described in https://github.com/google/copybara/pull/93#discussion_r305000087.

@denian 

P.S. 
This is my first PR in GitHub. I'm not that familiar with the procedure yet. If I did something not suit to the convention, I'm sorry.

"
node,metadata.add_header() documentation incorrectly formatted,"In the metadata.add_header() documentation, the last code block for `Add a header that uses a label` is improperly closed. The ""\`\`\`"" is at the end of a line instead of on its own line. This causes the block to extend to the end of the first block in the next subsection.

It's a minor issue but docs are important. :)"
node,Add new card to top,Can I add a card to the top? Would be useful for a news feed.

node,Migrate maven_jar to rules_jvm_external,"This PR migrates Maven artifact handing from using `maven_jar` to [`rules_jvm_external`](https://github.com/bazelbuild/rules_jvm_external/). With rules_jvm_external, you can get transitive Maven artifact management and artifact dependency graph pinning in the form of [`maven_install.json`](https://github.com/bazelbuild/rules_jvm_external/#pinning-artifacts-and-integration-with-bazels-downloader).

This was automated using a script (see https://github.com/bazelbuild/rules_jvm_external/issues/216)."
node,Crash when removing WelcomeCard,"When I try to remove the welcome card from the top of the adapter, my app crashes:

`java.lang.ArrayIndexOutOfBoundsException: length=12; index=-1
            at java.util.ArrayList.get(ArrayList.java:310)
            at com.dexafree.materialList.MaterialListViewAdapter.getItem(MaterialListViewAdapter.java:78)
            at com.dexafree.materialList.view.MaterialListView$1.onDismiss(MaterialListView.java:88)
            at com.dexafree.materialList.controller.SwipeDismissListener$4.onAnimationEnd(SwipeDismissListener.java:311)
            at com.nineoldandroids.animation.ValueAnimator.endAnimation(ValueAnimator.java:1034)
            at com.nineoldandroids.animation.ValueAnimator.access$900(ValueAnimator.java:43)
            at com.nineoldandroids.animation.ValueAnimator$AnimationHandler.handleMessage(ValueAnimator.java:669)
            at android.os.Handler.dispatchMessage(Handler.java:102)
            at android.os.Looper.loop(Looper.java:212)
            at android.app.ActivityThread.main(ActivityThread.java:5137)
            at java.lang.reflect.Method.invokeNative(Native Method)
            at java.lang.reflect.Method.invoke(Method.java:515)
            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:902)
            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:718)
            at dalvik.system.NativeStart.main(Native Method)`

How I remove the card:

 `mListView.getMaterialListViewAdapter().remove(wc);
                        mListView.getMaterialListViewAdapter().notifyDataSetChanged();`
"
node,addAction on card makes action on other cards,"I tried to implement an action after clicking on a textview inside a card like your example but if I have a list of cards, the action doesn't work properly.
For example the action consists in changing the text of the TextView after clicking on it.
Now, if I click on the TextView on the first card, the text is changed on the second one, but not on the first one.
Sometimes it seems to work properly though.
thanks
"
node,Add textVisiblePassword to inputType of key,"Some very popular alternative keyboards have started to ignore the `textNoSuggestions` hint and provide auto-completion nonetheless. Adding the `textVisiblePassword` hint works around this in many cases. This is important, because adding the key to potentially backup-ed and possibly cloud-synced auto-completion information will result in the key no longer being secret.
"
node,Clean Shell Scripts,Address warnings and apply suggestions from [ShellCheck](https://github.com/koalaman/shellcheck)
node,Allow overriding of the git.destination fetch and push references in …,"…the CLI.

After this change a user can overwrite the git.destination() fetch and push references by
passing a command line flag. This is particularly useful when a user wants to test the configuration or when a local git is used as a wrapper of other destination type (internal usage).

This is pretty much a copy-and-paste change of @mikelalcon's 2775e1971b7cb799199d1004d4545ef238d9f9ad commit. Unfortunately, my Java testing skills are non-existent and I was unable to figure out the right way to test the overrides in javatests/com/google/copybara/git/GitDestinationTest.java.

Can someone pick this up and add the appropriate tests (or teach me)? We would like this internally.
"
node,Circle progress taking lot of time to flip ,"Hi, 

 Thanks for the great library, please give option to increase speed of progress flip.
"
node,"How do I wipe out the commit message, but maintain sha1, etc...","This is what I've ended up with:

```
# Update these references to your orginzations repos
sourceUrl = ""git@github.com:sonatype/nexus-repository-p2-internal.git""
destinationUrl = ""git@github.com:sonatype/nexus-repository-p2.git""

core.workflow(
    name = ""default"",
    origin = git.origin(
        url = sourceUrl,
        ref = ""master"",
    ),
    destination = git.destination(
        url = destinationUrl,
        fetch = ""master"",
        push = ""master"",
    ),
    mode = ""ITERATIVE"",
    # Change path to the folder you want to publish publicly
    origin_files = glob([""**""], exclude = [""copy.bara.sky""]),
    destination_files = glob([""**""]),

    authoring = authoring.pass_thru(""DarthHater <jhesse@sonatype.com>""),
    transformations = [
      metadata.squash_notes(""Changes for Project Nexus Repository - P2:\n""),
    ],
)
```

I'd like to wipe out the commit message or make it generic. Origin sha1 is good to have. Is that possible with my setup? I'm using squash_notes out of ignorance, currently."
node,Copybara.info() should be easy to use programmatically,"Provide a mechanism to get the Info, but still log it to the console by default.
"
node,Card Attributes,"I'm currently integrating your MaterialList into my App. It is a nice work!

But now I think it would be very usefull to define some cards in a xml - with their attributes (background-color, text-color, etc). I think it would be a nice feature.
"
node,Crash when removing card.,"I got a crash when removing a card. Basically, I have a UI that needs only 3 cards on the screen at once. I'd like to use the MaterialList as it follows UI patterns elsewhere. 

The code to remove is pretty straight forward:

``` java
scanListView = (MaterialListView) rootView.findViewById(R.id.scan_listview);
if (visibleScans.size() > MAXIMUM_VISIBLE_SCANS) {
    HistoryCard cardToRemove = visibleScans.get(0);
    cardToRemove.setDismissible(true);
    scanListView.remove(cardToRemove);  // Needs dismissible set to true.
    visibleScans.remove(0); // Works properly
}
```

Here is the error:

04-23 11:01:23.289    7063-7063/com.globesherpa.enforcer E/AndroidRuntime﹕ FATAL EXCEPTION: main
    Process: com.globesherpa.enforcer, PID: 7063
    java.lang.RuntimeException: Could not dispatch event: class com.dexafree.materialList.events.DismissEvent to handler [EventHandler public void com.dexafree.materialList.view.MaterialListView.onCardDismiss(com.dexafree.materialList.events.DismissEvent)]: Attempt to read from field 'android.view.View android.support.v7.widget.RecyclerView$ViewHolder.itemView' on a null object reference
            at com.squareup.otto.Bus.throwRuntimeException(Bus.java:456)
            at com.squareup.otto.Bus.dispatch(Bus.java:386)
            at com.squareup.otto.Bus.dispatchQueuedEvents(Bus.java:367)
            at com.squareup.otto.Bus.post(Bus.java:336)
            at com.dexafree.materialList.events.MainThreadBus.post(MainThreadBus.java:31)
            at com.dexafree.materialList.events.BusProvider.dismiss(BusProvider.java:22)
            at com.dexafree.materialList.view.MaterialListView.remove(MaterialListView.java:118)
            at com.globesherpa.enforcer.scanner.ScanFragment.didScanBarcode(ScanFragment.java:169)
            at com.mirasense.scanditsdk.internal.gui.ScanditSDKOverlayView$BarcodeOverlayMessageHandler.handleMessage(ScanditSDKOverlayView.java:564)
            at android.os.Handler.dispatchMessage(Handler.java:102)
            at android.os.Looper.loop(Looper.java:145)
            at android.app.ActivityThread.main(ActivityThread.java:5972)
            at java.lang.reflect.Method.invoke(Native Method)
            at java.lang.reflect.Method.invoke(Method.java:372)
            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1388)
            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1183)
     Caused by: java.lang.NullPointerException: Attempt to read from field 'android.view.View android.support.v7.widget.RecyclerView$ViewHolder.itemView' on a null object reference
            at com.dexafree.materialList.view.MaterialListView.onCardDismiss(MaterialListView.java:171)
            at java.lang.reflect.Method.invoke(Native Method)
            at java.lang.reflect.Method.invoke(Method.java:372)
            at com.squareup.otto.EventHandler.handleEvent(EventHandler.java:89)
            at com.squareup.otto.Bus.dispatch(Bus.java:384)
            at com.squareup.otto.Bus.dispatchQueuedEvents(Bus.java:367)
            at com.squareup.otto.Bus.post(Bus.java:336)
            at com.dexafree.materialList.events.MainThreadBus.post(MainThreadBus.java:31)
            at com.dexafree.materialList.events.BusProvider.dismiss(BusProvider.java:22)
            at com.dexafree.materialList.view.MaterialListView.remove(MaterialListView.java:118)
            at com.globesherpa.enforcer.scanner.ScanFragment.didScanBarcode(ScanFragment.java:169)
            at com.mirasense.scanditsdk.internal.gui.ScanditSDKOverlayView$BarcodeOverlayMessageHandler.handleMessage(ScanditSDKOverlayView.java:564)
            at android.os.Handler.dispatchMessage(Handler.java:102)
            at android.os.Looper.loop(Looper.java:145)
            at android.app.ActivityThread.main(ActivityThread.java:5972)
            at java.lang.reflect.Method.invoke(Native Method)
            at java.lang.reflect.Method.invoke(Method.java:372)
            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1388)
            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1183)
"
node,Update README.md,It should be mListView.getAdapter.add(Card) instead of mListView.add(Card)

node,Customize git binary path,"We need to customize the git binary path since we want to actually use a wrapper that:
exports some environment properties for Copybara to leverage (username, email, etc).

We tried setting `GIT_EXEC_PATH` in the env but that confuses git since we can't have wrapper sit in the actual `GIT_EXEC_PATH`.

I experimented in my repo in changing `GitRepository#resolveGitBinary` to try and first read `GIT_BINARY_PATH` from the environment and if not fallback to `GIT_EXEC_PATH` and then back to `git` (like it does today).

That solved my problem.

I'd be really happy to send a PR for this. WDYT?"
node,"ITERATIVE workflow overrides changes, CHANGE_REQUEST workflow only succeeded for a first change","Hi, I'm experimenting with git-to-git export-import scenario.
For exporting from private repo to public repo I'm using ITERATIVE workflow with git.github_origin and git.github_destination.
And for importing form public repo to private repo I'm using CHANGE_REQUEST workflow with git.github_origin and git.github_pr_destination.

This setup does work for me in some cases, however in some other cases it doesn't. 

Issue 1
When running ITERATIVE workflow (exporting priv-->pub), copybara replaces all files changed in the destination with their earlier revisions existing in the origin. Copybara probably fails to find the baseline commit in this scenario but I don't see any errors or warnings. 

Issue 2
When running CHANGE_REQUEST workflow (importing priv<--pub) it works perfect for a first change but fails for subsequent change.
Consider the following scenario:
1. in the dest repo add 'line 1' to dest.txt file.
2. run copybara import --> PR in the origin githab repo is created.
3. accept the PR (merge or rebase - it doesn't matter), delete the branch
4. optionally (the entire scenario fails either way) run copybara export --> ""Iterative workflow produced no changes in the destination for resolved ref: 1234""
5. in the dest repo add 'line 2' to dest.txt file.
6. run copybara import --> `ERROR: Conflict detected while rebasing <usr>/copybara/temp/workdir2115951859017918467/checkout to 1234.`

Checking the failed patch at `<usr>/copybara/cache/git_repos/<repo url>/rebase-apply/patch`
reveals that it contains additions for both 'line 1' and 'line 2' to dest.txt file.

The only fix I've found for this condition is to remove the patch and run copybara export. This time change '1234' (the first one) would pass through and be pushed to the dest. But this will effectively destroy all the recent changes in the dest ('line 2' in our case) - see Issue 1.

Are these issues really a bugs or desired behavior? 
Is there anything I can try to work around at least one of those?
Thank you."
node,More readable changelogs,"While many open source projects impose guidelines to maintain good log messages, the mediapipe [commit history](https://github.com/google/mediapipe/commits/master) contains no commit messages at all.

Maybe use http://www.catb.org/esr/reposurgeon/ for git import?"
node, How to reference environment variables in copy.bara.sky,"Hi!
The idea is to use environment variables in the copy.bara.sky configuration file.
For example:
```
$> echo $MIGRATION_MODE
SQUASH
```
```
core.workflow(
    name = ""import"",
    mode = ${MIGRATION_MODE},

    origin = git.github_origin(
      url = sot_url,
      ref = ""master"",
    ),
```
Thanks in advance!"
node,Dismissable crash,The listview crashes when you set a card to be dismissable but don't care about the callback

node,Stop pinning build_tools version in the Android SDK config,Bazel CI is updating to build-tools 30.x.x. This allows for more flexibility with changing Bazel CI SDK versions.

https://github.com/bazelbuild/continuous-integration/pull/984
node,test,""
node,"First Card Doesn't Dismiss, Spacing.","I can't seem to get the first card to dismiss in my Material Listview. All other cards except the first one work just fine. I saw this problem in other Issues too but I just can't seem to get it working.

Also, how do I increase the spacing between cards ??
"
node,create layout programmatically,"Is there a way I can create MaterialListView programmatically, as not declare a MaterialListView in my layout xml?
Thanks!
"
node,Tag for BigImageCard,"Hi there,
I'm migrating my code from v2 to v3.
I just find out that for v3 tag is no longer used.
Can you tell me the workaround?
Because I use the tag for intent extra whenever the item clicked.
I do notice onClick for material listview also changed.
Thanks.
"
node,No option to sort items,Is there any way to sort the card items (asc or desc)? I cannot find a way to do so in the adapter

node,"In all classes of library ""import android.animation.Animator"" is missing.",""
node,"remove all borders, and padding of card/list","Hi, 

How to make card fit all window (width)? I remove all borders, and padding, but I have 1dp in Left and Right.

![remove border](https://cloud.githubusercontent.com/assets/504812/14916952/dcd59dea-0df2-11e6-8f37-bd216a78c3bd.PNG)

thanks
"
node,8digits,is there a way to set the otp length to 8 digits in the app?
node,"Remove duplicated method ""ask"" ",Method implemented twice with same signature. Looks like mistake. 
node,Camera 'Allow' button gets disabled,Steps to reproduce on an android device:
1. Allow camera access during first time installation of google authenticator.
2. Go to settings > app > Authenticator > Permission > remove camera access.
3. Open the app again and click on + button to scan a barcode
4. On the alert message check 'Don't ask again'
5. Allow button will get disabled

Please have a look at the attached video for better understanding of this issue.

[Authenticator_camera_access_issue.mp4.zip](https://github.com/google/google-authenticator/files/3550733/Authenticator_camera_access_issue.mp4.zip)


node,Invalid Codes for 3rd Parties,"Hello,

Normally I have no issues with the google authenticator as a user but yesterday on my android phone I tried logging into one of my accounts with the following providers that support the Google authenticator. 

 

- Digital Ocean - Providing with invalid codes, unable to login (Yesterday)
- Stripe (Today) - Unable to login completely, had to reset account. 

Can anyone please confirm if this might be a bug as this will be a certainly an issue as by law I am required to use this for my business. "
node,On item click development,""
node,Implementing a custom card,"Hello,
I'm having some troubles in implementing a custom card in my project.
I tried to follow your guide here:
https://github.com/dexafree/MaterialList/wiki/Create-your-own-Cards

But when I define the ItemView class like this:
public class CustomCardItemView extends GridItemView<CustomCard>

AndroidStudio tells me that it cannot resolve the symbol 'GridItemView'.
It simply doesn't recognize/find it.

How can I solve this problem?
Thanks very much in advance
"
node,How to Apply onClick on the ListView ,i want to apply onClick on one list item in lIst view

node,How to increase the spacing between cards,"How do I increase the vertical and/or horizontal spacing between 2 cards ? I tried using divider:height in the MaterialList component, but it didn't work.
How do I achieve this ?

Thanks !
"
node,Add reference to PAM RFC-86,""
node,Remove double negative from README,""
node,Example on getting animation to work?,"I can't seem to get animation to work.

``` java
materialListView = (MaterialListView) rootView.findViewById(R.id.scan_listview);
materialListView.setItemAnimator(new SlideInDownAnimator()); // This SHOULD be setting animation?
```

But when I add a view later:

``` java
materialListView.addAtStart(cardToAdd);
```

No animation. 
When dismissing a card with a swipe, it does remove. and the cards below do slide up rather nicely. It just isn't animating at all when adding nor with remove()
"
node,Crashes on time sync,Ever since I upgraded to Android 5.0 Authenticator codes no longer work and if do `Settings -> Time correction for codes -> Sync now` the app crashes. 

node,info respects last rev flag,Currently Info command ignores `--last-rev` while Migrate respects it.
I changed Info to work like Migrate.
node,EmptyView,""
node,Add link to Play store App,""
node,Add check buttons on BasicListCard in V3,"In V2 there is an example on how to implement check buttons on List entries, but it is not shown in V3. How can we do that?
"
node,Request to add new project: Google Authenticator Android,- I want to test the following project on Bazel CI:
  - https://github.com/google/google-authenticator-android
  - https://github.com/mrpickles/google-authenticator-android
- I confirm that the project has a `.bazelci/presubmit.yml` file.

I also want to include my personal fork (see second sub-bullet) to minimize disturbances to the main repo while setting this up. The project name for my fork doesn't really matter.
node,Should allow seed export/backup,"As I add more and more things to my Google Authenticator, I come to realise that every account has a unique and annoying way to recover if the seeds are lost. Google has backup codes which aren't too bad, but other sites sometimes require contacting support and the like.

What I really want to be able to do is send my Authenticator seeds from an old device to a new one e.g. via QR code scanning, Android Beam, etc.

Is this feature acceptable to the maintainers? If so, I might try my hand at implementing it, as it's time for me to replace my phone and I don't want to have to manually go around all six accounts and scrobble with the migration.
"
node,Main manifest has <uses-sdk android:minSdkVersion='8'> but library uses minSdkVersion='11',"I want to reference the library in my project(https://github.com/snowdream/android-widgets).i get the error as follows.  
It seems that the minSdkVersion of my project is 8, but your minSdkVersion is 11.  
 If your library is avaiable for minSdkVersion 8, can you modify it to minSdkVersion 8,thank you.  

``` gradle
[/home/snowdream/workspace/git/android-widgets/lib/src/main/AndroidManifest.xml, /home/snowdream/workspace/git/android-widgets/lib/build/exploded-aar/com.jpardogo.googleprogressbar/library/1.0.0/AndroidManifest.xml:2]   
Main manifest has <uses-sdk android:minSdkVersion='8'> but library uses minSdkVersion='11'
```
"
node,Possible New Feature: Identifiers Tags for cards,"In a scenario where cards are being used a templates for large amount of new content, it is important to have some identifier ID for each card instance apart from the just index position.

Though this small feature is relatively simple to add, but it has great utility.
"
node,Update Main.java,wait until I release my change to canary. just a test
node,Customisable colors on FoldingCirclesDrawable,""
node,Add a ssh GitHub example based on my experience,"This takes some of the config I generated for a @sonatype project, generalizes it and adds it as an example for others.

Let me know if there is anything you'd like me to adjust, greatly appreciate the help you've all been thus far."
node,"Add build flavors ""playStore"", ""openSource"", and ""openSourceDev""","Since this project switched to Android Studio and Gradle as build system, I think we should use some of its advantages, namely build flavors.

This pull requests adds 3 flavors: `playStore`, `openSource`, and `openSourceDev`.

The `playStore` flavor is added for completeness, as most users of this open-source version will never be able to build the official Play Store version due to missing signing credentials.

The ""openSource"" and ""openSourceDev"" flavor use a different package name, so that they can be installed concurrently on a single device, giving the user (and us developers) the possibility to use the official Play Store version as well as a productive open-source version, while still being able to perform development tasks on a separate installation, without risking our ""productive"" open-source Authenticator.

Adjustments to all `themes.xml` are necessary in order to replace qualified names with references to flavor package names. There seems to be a problem within certain XML files, where package names are not replaced with the `applicationId` from the flavor (compare http://tools.android.com/tech-docs/new-build-system/applicationid-vs-packagename and http://stackoverflow.com/questions/28159281/android-gradle-applicationid-setting-causing-no-resource-found-in-themes-xml). 
Also replaces hard-coded references to package name in XML files for preferences.

The test instrumentation is hard-coded against the `openSourceDev` flavor, as I suppose this flavor is going to be used for the test runner during development. Please note, that some test cases fail at the moment, but this is unrelated to this pull request.
"
node,gradle compile ,I want to know how to make compile like your project 
dependencies {
    compile 'com.jpardogo.googleprogressbar:library:(latest version)'
}

node,Buttons disappearing on dismissing the previous card.,On dismissing a BasicButtonsCard from a list. The left/right buttons disappears for the card that takes the place of the dismissed card.

Any solution for this?

node,Test a PR,This is a test

Change-Id: I501a08eae27c69e88803d7aa2cf28ac2cbeb9891
node,Custom ProgressBar with xml attr & FoldingCirclesDrawable Builder,This pull request consist in a CustomProgressBar with xml attr to add directly to your xml.
A FoldingCirclesDrawable Builder

node,Icon collision,"Your material list is very impressive! I want to use it with gradle. But when I add the dependency to my gradle configuration and sync it, then I'll get the following error:

Error:(33, 9) Execution failed for task ':app:processDebugManifest'.

> Manifest merger failed : Attribute application@icon value=(@drawable/app_icon) from AndroidManifest.xml:33:9
>     is also present at com.github.dexafree:materiallist:1.0.3:13:9 value=(@drawable/ic_launcher)
>     Suggestion: add 'tools:replace=""android:icon""' to <application> element at AndroidManifest.xml:31:5 to override

I think you should remove the android:icon field from the manifest in your library.
"
node,Initial Dockerfile fun stuff,"Hi there,

I've been having a blast using copybara, so I figured I'd see if I could give back a bit. This might address #39 ?

I was able to use this docker file to do an export of public code for one of our projects at sonatype, so it at least works for me!

Let me know if you'd like me to change anything!"
node,How to make the list filterable?,Is there a way to make the list/cards filterable in any way using like a search bar/input text on the top of the activity?

node,Authenticator crashes in attempt to read a barcode,"How to reproduce:
1- Open Autenticator
2- Choose ""Start Configuration""
3- Choose  ""Read Barcode""

Application crashes before camera opens.

Android Version: 5.0
Celphone: Motorola Moto X second generation.
"
node,Load More,Can i add load more features on List of cards ?!!? 

node,card_corner_radius has no effect,"dimen name=""card_corner_radius""
Changing this property no longer has any affect on cards. I wondered if it was intentional or if it will be fixed?
"
node,Add presubmit.yml,I'm adding `.bazelci/presubmit.yml` as a prerequisite for setting up a CI pipeline for Bazel.

https://github.com/bazelbuild/continuous-integration/blob/master/buildkite/README.md
node,Help with the list..,How can I set onscrolllistner and how to set onitemclicklistner for the entire card? Please help. I would like to hide the toolbar with the help of onscroll listener and I want an activity to be opened by clicking anywhere on the card. 

How to set onscrolllistener and onitemclicklistner please help..

node,converted folding circles progress bar to folding circles drawable,"So here is quite a big pull request, not sure if you agree with this one.

Here is the fixes it brings:
- converted `FoldingCirclesProgressBar` to `FoldingCircleDrawable` so it can be reused in many other situations. plus it makes the use of it more clean from a progress bar (that's for #2)
- cleaned up the code a bit. the new class is a bit lighter than the first one
- the animation speed can be modified easily now with `android:indeterminateDuration` on the `ProgressBar` (that's for #1)
"
node,Test1,""
node,Hash being overwritten if identificators have the same name,"While scanning a QR code to help my friend setup an account for a service we both use, the authenticator simply overwrote my previous hash and put his in it's place, instead of either creating another entry or simply giving me a prompt asking me if I confirm the operation.

As a side note, now I can't recover my acess to said service anymore, since I don't possess the unlock code and seemingly there's no google account linked to that hash. I can't believe such a thing really wasn't thought about, it's a basic security flaw.

I'm using Android 4.4.2 and latest version of the authenticator from playstore.
"
node,Anyway to use this like jquery plugin ? ,"I am planning to use this progress bar in my website. Can i use in my website like other 
jquery plugins ? 

Thanks,
Senthil.
"
node,how to decrease left/right padding?,""
node,Thanks!,"Maybe not the most appropriate use of an issue, but I just wanted to let you know we've been using Copybara over at @sonatype for exporting our community projects. I've yet to bring any code in yet, but the export has been great. Thanks for creating this, and pass this on!"
node,Update Android Gradle plugin to 3.2.0,This PR change the build files to work with the latest of the Gradle tools that came out with Android Studio 3.2
node,Update README.md,Fixed method name to set dismissible cards in readme instructions.

node,Card with an internal List,Google uses it in their Keep App (http://cdn.ndtv.com/tech/images/gadgets/google_keep_app_update.jpg). This would be very great to have. There is already a library for manuel sorting and reordering available (http://nhaarman.github.io/ListViewAnimations/).

node,Security Problem: Screenshot Function,"Original [issue 402](https://code.google.com/p/google-authenticator/issues/detail?id=402) created by TriplexAccount.P.N on 2014-07-08T10:27:41.000Z:

Copied from https://github.com/google/google-authenticator/issues/401 because it applies to Android app (as well?).

<b>What steps will reproduce the problem?</b>
1. Call Screenshot Function from the specific smartphone

<b>What version of the product are you using? On what operating system?</b>
Google Authentificator: 2.49

<b>Please provide any additional information below.</b>
In general, it is not possible to take a screenshot of any inner user interface from a banking app for security reason. The Google Authentificator can be comprimised by using a trojan with screenshot function. Please disable the ability to take a screenshot from the main interface from the Google Authentificator.
"
node,F-Droid,"It would be great to see this Android app on F-Droid!

[F-Droid](https://f-droid.org/) is an Android app store specifically for free/libre open-source apps. It would be great if your app could be released there, as it is the number one for getting FLOSS Android apps for many people.
F-Droid also builds all apps from source ([optionally even reproducible](https://f-droid.org/en/docs/Reproducible_Builds/)), so downloads from there can be trusted.

The [app developer FAQ](https://f-droid.org/en/docs/FAQ_-_App_Developers/) or [the quick start guide](https://f-droid.org/en/docs/Submitting_to_F-Droid_Quick_Start_Guide/) may help you to get started."
node,No option for animation?,"I cannot find a way to animate the cards. I mean when they are loaded, there seems to be no way to animation individual cards, somewhat like in the Google Newsstand app, where cards fly upwards.

Any chance of adding support for animations?
"
node,"Intent to EnterKeyActivity passing Key, Account Name and Time Based","Hi guys!

How do you guys feel about add those 3 values (account name, key and time based) through the intent from another app in EnterKeyActivity?

The thing is, I have all this values and I'd like to make the process to enable it easier. In this way the user will only need to tap _ADD_ button. 
"
